job_id,creation_date,creation_time,start_time,end_time,duration_sec,cache_hit,creation_hour_24,total_slot_hr,DataSizeCategoryID,total_bytes_processed,total_bytes_billed,error_reason,error_location,error_message,user_email,statement_type,queryhash,region,bie_mode,label_app,label_project,bie_error_code,bie_error_reason,label_env,parent_job_id,label_model_name,label_resource_type,label_invocation_id,total_slot_ms,destination_table_id,query,is_dbt_job
acme-analytics-prod:EU.job_20260617181247_002765_6acf58,2026-06-17,18:12:47,2026-06-17 18:12:47,2026-06-17 18:12:49,2,FALSE,18,00:00:16,4,6046403166,6047137792,,,,priya.raman@example.com,SELECT,0fa101a3c9dcd758,eu,DISABLED,,,,,,,,,,16383,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_impressions`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 14 DAY)
LIMIT 100",FALSE
acme-analytics-prod:EU.job_20260617172216_002766_a66b83,2026-06-17,17:22:16,2026-06-17 17:22:16,2026-06-17 17:22:23,7,FALSE,17,00:02:27,4,77244274316,77244399616,,,,mei.tanaka@example.com,SELECT,34152d26139ba9c5,europe-west3,DISABLED,,,,,,,,,,147786,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_orders`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 90 DAY)
LIMIT 100",FALSE
acme-analytics-prod:EU.job_20260617163826_002767_82d586,2026-06-17,16:38:26,2026-06-17 16:38:26,2026-06-17 16:38:33,7,FALSE,16,00:02:12,4,97598438207,97599356928,,,,mei.tanaka@example.com,SELECT,7db85cd8b100e703,eu,DISABLED,,,,,,,,,,132091,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_orders`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 90 DAY)
LIMIT 1000",FALSE
acme-analytics-prod:EU.job_20260617162727_002768_11f25b,2026-06-17,16:27:27,2026-06-17 16:27:27,2026-06-17 16:27:35,8,FALSE,16,00:01:02,4,29687061194,29687283712,,,,dan.okafor@example.com,CREATE_TABLE_AS_SELECT,d0be04053e8e266b,eu,DISABLED,,,,,,,,,,62734,scratch_b85afd,"SELECT *
FROM `acme-analytics-prod.analytics.mart_revenue_daily`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 90 DAY)
LIMIT 100",FALSE
acme-analytics-prod:EU.job_20260617152543_002769_e2f6cd,2026-06-17,15:25:43,2026-06-17 15:25:43,2026-06-17 15:25:46,3,FALSE,15,00:00:16,4,46869483611,46870298624,,,,alex.morgan@example.com,SELECT,6067e36fc9cd14ff,eu,DISABLED,,,,,,,,,,16360,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.mart_revenue_daily`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY)
LIMIT 1000",FALSE
acme-analytics-prod:EU.job_20260617132846_002770_b236f7,2026-06-17,13:28:46,2026-06-17 13:28:46,2026-06-17 13:28:56,10,FALSE,13,00:04:05,4,62677251370,62677581824,,,,alex.morgan@example.com,SELECT,36090215b8ada176,eu,DISABLED,,,,,,,,,,245586,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.mart_channel_perf`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260617093110_002771_1e3bec,2026-06-17,09:31:10,2026-06-17 09:31:10,2026-06-17 09:31:11,2,FALSE,9,00:00:36,4,2429107868,2429550592,,,,alex.morgan@example.com,SELECT,bbcd5912de839576,eu,DISABLED,,,,,,,,,,36541,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_orders`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)
LIMIT 100",FALSE
acme-analytics-prod:EU.job_20260617150622_002772_343336,2026-06-17,15:06:22,2026-06-17 15:06:22,2026-06-17 15:06:25,4,FALSE,15,00:01:07,4,10529682691,10529800192,,,,mei.tanaka@example.com,SELECT,39b13c37a2120ecd,europe-west3,DISABLED,,,,,,,,,,67197,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.mart_campaign_roi`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 14 DAY)
LIMIT 100",FALSE
acme-analytics-prod:EU.job_20260617170351_002773_daaadc,2026-06-17,17:03:51,2026-06-17 17:03:51,2026-06-17 17:04:00,9,FALSE,17,00:02:57,4,41999660987,41999663104,,,,alex.morgan@example.com,SELECT,b0c4c65578515208,europe-west3,DISABLED,,,,,,,,,,177788,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.mart_campaign_roi`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 90 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260617110224_002774_0c74ef,2026-06-17,11:02:24,2026-06-17 11:02:24,2026-06-17 11:02:25,1,FALSE,11,00:00:10,4,3585326012,3586129920,,,,powerbi-refresh@acme-analytics-prod.iam.gserviceaccount.com,SELECT,c2901dea3a9624bc,eu,DISABLED,looker,,,,,,,,,10177,(anonymous SELECT result),"SELECT channel, SUM(revenue) AS revenue, COUNT(*) AS n
FROM `acme-analytics-prod.analytics.fct_orders`
WHERE date BETWEEN @from AND @to
GROUP BY 1 ORDER BY 2 DESC",FALSE
acme-analytics-prod:EU.job_20260617091657_002775_7da17f,2026-06-17,09:16:57,2026-06-17 09:16:57,2026-06-17 09:16:59,2,FALSE,9,00:00:50,4,8720198395,8721006592,,,,mei.tanaka@example.com,SELECT,3d7481e16cb75c81,eu,DISABLED,,,,,,,,,,50239,(anonymous SELECT result),"SELECT *
FROM `acme-analytics-prod.analytics.fct_impressions`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY)
LIMIT 10000",FALSE
acme-analytics-prod:EU.job_20260617164158_002776_6b28d1,2026-06-17,16:41:58,2026-06-17 16:41:58,2026-06-17 16:42:10,13,FALSE,16,00:00:47,4,45039656738,45040533504,,,,dan.okafor@example.com,CREATE_TABLE_AS_SELECT,adb29f1c10ff6a35,europe-west3,DISABLED,,,,,,,,,,47135,scratch_c07f6b,"SELECT *
FROM `acme-analytics-prod.analytics.mart_campaign_roi`
WHERE date >= DATE_SUB(CURRENT_DATE(), INTERVAL 7 DAY)
LIMIT 100",FALSE
acme-analytics-prod:EU.job_20260618020100_002777_6513f6,2026-06-18,02:01:00,2026-06-18 02:01:01,2026-06-18 02:01:02,1,FALSE,2,00:00:09,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,bbf8707bc55b2247,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_orders,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,9354,stg_orders,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_orders` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_customers`",TRUE
acme-analytics-prod:EU.job_20260618020102_002778_e0df53,2026-06-18,02:01:02,2026-06-18 02:01:03,2026-06-18 02:01:03,1,FALSE,2,00:00:24,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,7aebb8bd05680560,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_customers,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,24594,stg_customers,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_customers` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_products`",TRUE
acme-analytics-prod:EU.job_20260618020106_002779_7eaa3b,2026-06-18,02:01:06,2026-06-18 02:01:06,2026-06-18 02:01:07,1,FALSE,2,00:00:05,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,f7ff11679891005e,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,stg_sessions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,5144,stg_sessions,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_sessions` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_spend`",TRUE
acme-analytics-prod:EU.job_20260618020109_002780_cc7af7,2026-06-18,02:01:09,2026-06-18 02:01:10,2026-06-18 02:01:10,1,FALSE,2,00:00:04,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,e8e899575cff7d88,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_impressions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,4074,stg_impressions,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_impressions` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_customers`",TRUE
acme-analytics-prod:EU.job_20260618020113_002781_562302,2026-06-18,02:01:13,2026-06-18 02:01:13,2026-06-18 02:01:13,0,FALSE,2,00:00:07,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,d5b303b16339a0c3,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_spend,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,7470,stg_spend,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_spend` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_products`",TRUE
acme-analytics-prod:EU.job_20260618020115_002782_db4567,2026-06-18,02:01:15,2026-06-18 02:01:15,2026-06-18 02:01:16,1,FALSE,2,00:00:01,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,05182ecacd7e39a9,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_products,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,1814,stg_products,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_products` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_orders`",TRUE
acme-analytics-prod:EU.job_20260618020117_002783_6f82e3,2026-06-18,02:01:17,2026-06-18 02:01:17,2026-06-18 02:01:18,1,FALSE,2,00:00:24,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,aadea6c61554a7f2,eu,DISABLED,dbt,acme_warehouse,,,prod,,stg_campaigns,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,24191,stg_campaigns,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_campaigns` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_sessions`",TRUE
acme-analytics-prod:EU.job_20260618020120_002784_6e7580,2026-06-18,02:01:20,2026-06-18 02:01:21,2026-06-18 02:01:20,0,FALSE,2,00:00:02,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_VIEW,955d4f675338bb73,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,stg_exchange_rates,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,2899,stg_exchange_rates,"CREATE OR REPLACE VIEW `acme-analytics-prod.analytics.stg_exchange_rates` AS
SELECT * FROM `acme-analytics-prod.analytics.stg_sessions`",TRUE
acme-analytics-prod:EU.job_20260618020123_002785_998bb8,2026-06-18,02:01:23,2026-06-18 02:01:23,2026-06-18 02:01:25,2,FALSE,2,00:00:25,4,4882427232,4883218432,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,16a4038034eb5dd9,eu,DISABLED,dbt,acme_warehouse,,,prod,,dim_customer,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,25404,dim_customer,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.dim_customer`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_customers`, `acme-analytics-prod.analytics.stg_orders`
GROUP BY 1, 2, 3",TRUE
acme-analytics-prod:EU.job_20260618020126_002786_b7933e,2026-06-18,02:01:26,2026-06-18 02:01:26,2026-06-18 02:01:27,2,FALSE,2,00:00:29,3,1060074072,1060110336,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,57524e71a0286baf,eu,DISABLED,dbt,acme_warehouse,,,prod,,dim_product,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,29564,dim_product,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.dim_product`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_impressions`
GROUP BY 1, 2, 3",TRUE
acme-analytics-prod:EU.job_20260618020128_002787_390a73,2026-06-18,02:01:28,2026-06-18 02:01:29,2026-06-18 02:01:29,1,FALSE,2,00:00:03,3,328320017,329252864,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,d70cf12c9e2b641c,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,dim_campaign,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,3133,dim_campaign,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.dim_campaign`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_orders`
GROUP BY 1, 2, 3",TRUE
acme-analytics-prod:EU.job_20260618020129_002788_171653,2026-06-18,02:01:29,2026-06-18 02:01:30,2026-06-18 02:01:30,1,FALSE,2,00:00:19,2,13172335,13631488,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,e0b2014faeaa8161,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,dim_date,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,19376,dim_date,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.dim_date`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_orders`
GROUP BY 1, 2, 3",TRUE
acme-analytics-prod:EU.job_20260618020132_002789_a4bf6e,2026-06-18,02:01:32,2026-06-18 02:01:32,2026-06-18 02:01:39,8,FALSE,2,00:01:32,4,37002542707,36644585472,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,SCRIPT,20b1975324081145,eu,DISABLED,dbt,acme_warehouse,,,prod,,fct_orders,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,92115,fct_orders,"MERGE `acme-analytics-prod.analytics.fct_orders` AS target
USING (SELECT * FROM `acme-analytics-prod.analytics.stg_products`, `acme-analytics-prod.analytics.stg_sessions`, `acme-analytics-prod.analytics.stg_customers` WHERE _PARTITIONTIME >= @start) AS source
ON target.id = source.id
WHEN MATCHED THEN UPDATE SET ...",TRUE
acme-analytics-prod:EU.job_20260618020132_002790_64a936,2026-06-18,02:01:32,2026-06-18 02:01:32,2026-06-18 02:01:34,2,FALSE,2,00:01:00,4,31822186728,31823233024,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,30e03de4b1f9470d,eu,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020132_002789_a4bf6e,fct_orders,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,60962,fct_orders,,TRUE
acme-analytics-prod:EU.job_20260618020134_002791_eb218c,2026-06-18,02:01:34,2026-06-18 02:01:35,2026-06-18 02:01:36,2,FALSE,2,00:00:31,4,4810330551,4810866688,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,MERGE,b9445ff1f870cc75,eu,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020132_002789_a4bf6e,fct_orders,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,31043,fct_orders,,TRUE
acme-analytics-prod:EU.job_20260618020136_002792_ec0c26,2026-06-18,02:01:36,2026-06-18 02:01:37,2026-06-18 02:01:37,1,FALSE,2,00:00:25,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,DROP_TABLE,8293d87a04728f9f,eu,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020132_002789_a4bf6e,fct_orders,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,25864,fct_orders,,TRUE
acme-analytics-prod:EU.job_20260618020138_002793_a9f32a,2026-06-18,02:01:38,2026-06-18 02:01:38,2026-06-18 02:01:46,8,FALSE,2,00:00:39,4,35622363701,35623272448,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,MERGE,4b4cb581005d03c1,eu,DISABLED,dbt,acme_warehouse,,,prod,,fct_orders,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,39568,fct_orders,"-- post-hook: repair_fct_orders_partitions
MERGE `acme-analytics-prod.analytics.fct_orders` ...",TRUE
acme-analytics-prod:EU.job_20260618020138_002794_92dc10,2026-06-18,02:01:38,2026-06-18 02:01:38,2026-06-18 02:01:42,4,FALSE,2,00:01:07,4,133571865203,132247453696,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,SCRIPT,68a1e78d412d54da,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,fct_sessions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,67668,fct_sessions,"MERGE `acme-analytics-prod.analytics.fct_sessions` AS target
USING (SELECT * FROM `acme-analytics-prod.analytics.stg_impressions`, `acme-analytics-prod.analytics.stg_spend`, `acme-analytics-prod.analytics.stg_sessions` WHERE _PARTITIONTIME >= @start) AS source
ON target.id = source.id
WHEN MATCHED THEN UPDATE SET ...",TRUE
acme-analytics-prod:EU.job_20260618020138_002795_03f2df,2026-06-18,02:01:38,2026-06-18 02:01:38,2026-06-18 02:01:39,1,FALSE,2,00:00:19,4,114871804074,114872549376,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,7a1fe4d9894537ae,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020138_002794_92dc10,fct_sessions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,19815,fct_sessions,,TRUE
acme-analytics-prod:EU.job_20260618020139_002796_85d9cb,2026-06-18,02:01:39,2026-06-18 02:01:39,2026-06-18 02:01:41,2,FALSE,2,00:00:34,4,17364342476,17364418560,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,MERGE,5a28695c695c27e9,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020138_002794_92dc10,fct_sessions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,34582,fct_sessions,,TRUE
acme-analytics-prod:EU.job_20260618020141_002797_fbcdc9,2026-06-18,02:01:41,2026-06-18 02:01:41,2026-06-18 02:01:42,1,FALSE,2,00:00:24,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,DROP_TABLE,f99b28738c96c9e9,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020138_002794_92dc10,fct_sessions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,24050,fct_sessions,,TRUE
acme-analytics-prod:EU.job_20260618020211_002798_9537df,2026-06-18,02:02:11,2026-06-18 02:02:11,2026-06-18 02:02:47,37,FALSE,2,00:09:02,4,162487044536,162487336960,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,MERGE,512d69e1550a2b96,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,fct_sessions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,542881,fct_sessions,"-- post-hook: repair_fct_sessions_partitions
MERGE `acme-analytics-prod.analytics.fct_sessions` ...",TRUE
acme-analytics-prod:EU.job_20260618020211_002799_7eb48a,2026-06-18,02:02:11,2026-06-18 02:02:12,2026-06-18 02:02:17,6,FALSE,2,00:02:18,4,44591685243,44591742976,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,DELETE,ce60b297769f4599,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,fct_sessions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,138250,fct_sessions,"-- post-hook: purge_expired_sessions
MERGE `acme-analytics-prod.analytics.fct_sessions` ...",TRUE
acme-analytics-prod:EU.job_20260618020210_002800_059c52,2026-06-18,02:02:10,2026-06-18 02:02:11,2026-06-18 02:03:36,86,FALSE,2,00:04:07,4,258911658001,256333840384,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,SCRIPT,f525786e37837e3a,eu,DISABLED,dbt,acme_warehouse,,,prod,,fct_impressions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,247762,fct_impressions,"MERGE `acme-analytics-prod.analytics.fct_impressions` AS target
USING (SELECT * FROM `acme-analytics-prod.analytics.stg_customers`, `acme-analytics-prod.analytics.stg_products`, `acme-analytics-prod.analytics.stg_spend` WHERE _PARTITIONTIME >= @start) AS source
ON target.id = source.id
WHEN MATCHED THEN UPDATE SET ...",TRUE
acme-analytics-prod:EU.job_20260618020210_002801_9e7bdc,2026-06-18,02:02:10,2026-06-18 02:02:11,2026-06-18 02:02:33,23,FALSE,2,00:04:04,4,222664025880,222664065024,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,f9ed7d7f867ed105,eu,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020210_002800_059c52,fct_impressions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,244632,fct_impressions,,TRUE
acme-analytics-prod:EU.job_20260618020233_002802_abdeb4,2026-06-18,02:02:33,2026-06-18 02:02:33,2026-06-18 02:03:04,31,FALSE,2,00:09:51,4,33658515540,33659289600,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,MERGE,cba7dfc4da72eed6,eu,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020210_002800_059c52,fct_impressions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,591701,fct_impressions,,TRUE
acme-analytics-prod:EU.job_20260618020304_002803_c023e2,2026-06-18,02:03:04,2026-06-18 02:03:04,2026-06-18 02:03:41,37,FALSE,2,00:05:33,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,DROP_TABLE,98692754b0d63235,eu,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020210_002800_059c52,fct_impressions,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,333437,fct_impressions,,TRUE
acme-analytics-prod:EU.job_20260618020254_002804_1a41ed,2026-06-18,02:02:54,2026-06-18 02:02:55,2026-06-18 02:03:01,6,FALSE,2,00:01:23,4,17149920243,16990076928,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,SCRIPT,0d1746b524265ea4,eu,DISABLED,dbt,acme_warehouse,,,prod,,fct_spend,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,83238,fct_spend,"MERGE `acme-analytics-prod.analytics.fct_spend` AS target
USING (SELECT * FROM `acme-analytics-prod.analytics.stg_orders`, `acme-analytics-prod.analytics.stg_customers`, `acme-analytics-prod.analytics.stg_impressions` WHERE _PARTITIONTIME >= @start) AS source
ON target.id = source.id
WHEN MATCHED THEN UPDATE SET ...",TRUE
acme-analytics-prod:EU.job_20260618020254_002805_949485,2026-06-18,02:02:54,2026-06-18 02:02:55,2026-06-18 02:02:56,1,FALSE,2,00:00:04,4,14748931408,14749270016,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,2824369d1c35f9b6,eu,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020254_002804_1a41ed,fct_spend,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,4199,fct_spend,,TRUE
acme-analytics-prod:EU.job_20260618020256_002806_29ebbd,2026-06-18,02:02:56,2026-06-18 02:02:56,2026-06-18 02:02:57,2,FALSE,2,00:00:39,4,2229489631,2230321152,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,MERGE,711d571900025de9,eu,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020254_002804_1a41ed,fct_spend,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,39934,fct_spend,,TRUE
acme-analytics-prod:EU.job_20260618020257_002807_213816,2026-06-18,02:02:57,2026-06-18 02:02:58,2026-06-18 02:03:00,2,FALSE,2,00:00:58,1,0,10485760,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,DROP_TABLE,9cdd7fa58a64f7f0,eu,DISABLED,dbt,acme_warehouse,,,prod,acme-analytics-prod:EU.job_20260618020254_002804_1a41ed,fct_spend,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,58625,fct_spend,,TRUE
acme-analytics-prod:EU.job_20260618020303_002808_97e4dd,2026-06-18,02:03:03,2026-06-18 02:03:04,2026-06-18 02:04:21,78,FALSE,2,00:03:30,4,176942719955,176943005696,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,ea35f4d4617bcaa0,eu,DISABLED,dbt,acme_warehouse,,,prod,,fct_attribution,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,210952,fct_attribution,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.fct_attribution`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_products`, `acme-analytics-prod.analytics.stg_spend`, `acme-analytics-prod.analytics.stg_customers`, `acme-analytics-prod.analytics.stg_orders`
GROUP BY 1, 2, 3",TRUE
acme-analytics-prod:EU.job_20260618020424_002809_652a17,2026-06-18,02:04:24,2026-06-18 02:04:24,2026-06-18 02:04:34,10,FALSE,2,00:00:38,4,25264848089,25265438720,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,aba61640b702020a,eu,DISABLED,dbt,acme_warehouse,,,prod,,mart_revenue_daily,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,38573,mart_revenue_daily,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.mart_revenue_daily`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_orders`, `acme-analytics-prod.analytics.stg_spend`, `acme-analytics-prod.analytics.stg_customers`
GROUP BY 1, 2, 3",TRUE
acme-analytics-prod:EU.job_20260618020436_002810_29c642,2026-06-18,02:04:36,2026-06-18 02:04:36,2026-06-18 02:04:39,3,FALSE,2,00:01:08,4,27543862788,27543994368,,,,dbt-runner@acme-analytics-prod.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,4f56696d0b18706e,europe-west3,DISABLED,dbt,acme_warehouse,,,prod,,mart_channel_perf,model,f96c3fff-16a0-e049-8495-6ae4d68d36bc,68585,mart_channel_perf,"CREATE OR REPLACE TABLE `acme-analytics-prod.analytics.mart_channel_perf`
PARTITION BY DATE(event_ts) AS
SELECT ... FROM `acme-analytics-prod.analytics.stg_spend`, `acme-analytics-prod.analytics.stg_impressions`, `acme-analytics-prod.analytics.stg_sessions`, `acme-analytics-prod.analytics.stg_customers`
GROUP BY 1, 2, 3",TRUE
